id,calories,proteins,fat,carbohydrate,name,image
823,85,5.7,0.3,15.4,Lamtoro (pete cina) biji muda,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/02042448/X-Manfaat-Petai-Cina-untuk-Kesehatan-Tubuh.jpg
824,148,10.6,0.5,26.2,Lamtoro biji tua,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/9/23/73d62514-e013-460c-9f52-d3c17e019a91.jpg
825,142,11,2.5,20.4,Lamtoro tempe,https://awsimages.detik.net.id/community/media/visual/2021/01/09/warga-blitar-bikin-alternatif-tempe-lamtoro-2_169.jpeg?w=700&q=90
826,367,46.4,5.4,32.5,Lamtoro var. gung tanpa kulit,https://cdn-2.tstatic.net/jateng/foto/bank/images/lamtoro.jpg
827,336,23.8,1.2,59.7,Lamtoro var. lokal dengan kulit,https://m.andrafarm.com/_andra_farm/gambar_rinci/534.jpg
828,56,0.9,0.2,14.3,Langsat,https://st4.depositphotos.com/12727742/21449/i/450/depositphotos_214494426-stock-photo-lanzones-fruit-on-white-isolated.jpg
829,34,2.2,0.3,5.5,Lantar segar,https://lzd-img-global.slatic.net/g/ff/kf/Sd291e0ce271c49f9b247372fce67011dp.jpg_720x720q80.jpg
830,422,0.9,10.8,80.4,Lanting getuk,https://cf.shopee.co.id/file/261d5dd52028e4a8ebf57f5957bde6b4
831,389,6.6,15.7,55.5,Lapis legit,https://kurio-img.kurioapps.com/21/03/03/fba953f2-c456-49e3-bec5-7adc1cbfd5a6.jpe
832,174,17,10,3,Lawar babi masakan,https://cdn.idntimes.com/content-images/post/20211019/203152501-4176779059011518-795637125163020240-n-c5aa3d72f7ca0ec57070d7c1a60cf2b2_600x400.jpg
833,141,23,1.5,7.6,Lawar penyu masakan,https://fastly.4sqi.net/img/general/600x600/4312632_DHgsLEo3W0e7vYm-X-ndJwUEN1E419WBzhTKzIb411c.jpg
834,159,5,10.9,10.1,Lawara jangang masakan,https://img-global.cpcdn.com/recipes/2bad2876953a328b/680x482cq70/lawara-jangang-foto-resep-utama.jpg
835,207,7.4,15.4,9.6,Lawara penjah masakan,https://nilaigizi.com/assets/images/produk/produk_1535786169.jpg
836,405,4.8,5.1,84.9,Ledre pisang,https://cdn.idntimes.com/content-images/community/2022/03/127926829-138078701098384-3632478979177553762-n-1fd6c04577e614a24488a2b0565fd065-d95921c5a20494e557ab339600558193.jpg
837,15,1,0.4,1.9,Lema/ Rebung asam,https://img-global.cpcdn.com/recipes/e8525bb6dc19cd61/400x400cq70/photo.jpg
838,902,0,100,0,Lemak Babi,https://cms.sehatq.com/public/img/article_img/memasak-dengan-lemak-babi-sehat-atau-tidak-1626927917.jpg
839,630,9.1,65,1.1,Lemak Babi (Bacon),https://nilaigizi.com/assets/images/produk/produk_1535869956.jpg
840,372,12,29.4,14.4,Lemak ikan,https://statik.tempo.co/data/2017/08/15/id_632737/632737_620.jpg
841,818,1.5,90,0,Lemak Kerbau,https://awsimages.detik.net.id/community/media/visual/2016/07/11/01bf592f-fb72-43f1-a0c5-df9c28e4fd17.jpg?w=851
842,34,0.5,0.8,6.2,Lemon segar,https://asset.kompas.com/crops/rhXo_XxmQeotI8VocNxI-r4P_z4=/192x230:1728x1254/1200x800/data/photo/2021/02/03/601a928049052.jpg
843,36,0,0,10,Lemon Squasih,https://i0.wp.com/blog.duniamasak.com/wp-content/uploads/Manfaat-dari-Citrus-Squash.jpg?fit=900%2C520&ssl=1
844,30,0,0,8,Lemonade,https://awsimages.detik.net.id/community/media/visual/2020/12/11/lemonade.jpeg?w=700&q=90
845,221.3,3.8,3.6,43.4,"Lemper ",https://awsimages.detik.net.id/community/media/visual/2022/03/30/resep-lemper-ayam_43.jpeg?w=1200
846,320,3.5,5.7,63.7,Lempog durian,https://www.wowkeren.com/display/images/photo/2019/11/01/00281112s7.jpg
847,181,2.8,1.2,39.8,Lepok/Ubi rumput,https://cdn.idntimes.com/content-images/community/2022/11/1668220355020-b9525602b7a0cdcf30573dba18d33241-b3058ccbd7818c38ec418081753661ba.jpg
848,33,1.9,0.1,7.4,Leunca buah,https://asset.kompas.com/crops/VIU7rFIvSmmh1ZsQ2xoBcH70ljU=/0x0:996x664/750x500/data/photo/2020/09/28/5f70e1ea615e3.jpg
849,240,7.8,0.5,51.3,"Leupeut Ketan ",https://sweetrip.id/wp-content/uploads/2021/05/171584083_119493940234318_4941248120678130162_n.jpg
850,387,16,22,3,Leverwost (sosis hati),https://st3.depositphotos.com/1008077/13205/i/600/depositphotos_132052478-stock-photo-calf-liver-sausage.jpg
851,79,2.3,5.2,5.8,Lilin bungkus gedi,https://1.bp.blogspot.com/-OZ_8zgUY5C8/XeeHxEwJazI/AAAAAAAAAEk/15QFIWrudeYVyJ7AjUIw3rA2MPg3VK9vACLcBGAsYHQ/s1600/IMG_1753.JPG
852,19,0.9,0.1,4.2,Lobak,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/09/29035721/Kandungan-Nutrisi-pada-Lobak-Putih-yang-Baik-bagi-Kesehatan.jpg
853,217,11,1.7,5.1,Lokan segar,https://cdn-2.tstatic.net/aceh/foto/bank/images/ilustrasi-lokan_20160410_120327.jpg
854,27,0.4,0.2,6,Lontar segar,https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2022/12/07/254567740.jpg
855,163.3,2.8,2.2,33,"Lopis ",https://img-global.cpcdn.com/recipes/08285e540251b661/680x482cq70/lupislopis-ketan-pandan-ala-chef-muhammad-foto-resep-utama.jpg
856,38,1.1,0.3,7.6,Lumai/Leunca segar,https://sibejajo.com/asset/foto_produk/FB_IMG_1646812082738.jpg
857,164,1.8,2.1,34.5,Lupis ketan,https://asset.kompas.com/crops/TRFlnZa303pT0iwa7gkId4MCWSA=/0x54:1000x720/750x500/data/photo/2020/06/24/5ef30e98cb1e8.jpg
858,294,0.3,0,79.5,Madu,https://asset.kompas.com/crops/xLLMihh3EZy1CwtkPn_4DGDwe9A=/0x8:1000x675/750x500/data/photo/2020/11/12/5facc84db5083.jpg
859,341,0.3,0,85,Maizena tepung,https://cf.shopee.co.id/file/f6160b3c0d2189ab6140e6a81c2168cb
860,363,8.7,0.4,78.7,Makaroni,https://img.freepik.com/free-photo/horizontal-view-butterfly-uncooked-pastas-brown-bowl-mixed-color-table-high-resolution-photo_140725-86866.jpg?w=1060&t=st=1684233335~exp=1684233935~hmac=5e53a5f2f8d8db6b49b05831a1ffda6004b9b1fc696423217781874c3ef92e9c
861,63,2.4,0.4,12.4,Mangga benggala segar,"https://ik.imagekit.io/dcjlghyytp1/2020/10/mangga-indramayu.jpg?tr=f-auto,w-380"
862,44,0.7,0.2,11.2,Mangga Gedong,https://www.rumahtanaman.com/wp-content/uploads/2014/05/GG.jpg
863,63,0.5,0.2,16.7,Mangga Golek,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/12/9/98f71686-5832-459e-9732-11f0cc62ac2c.jpg
864,46,0.4,0.2,11.9,Mangga Harum Manis,https://www.rumahtanaman.com/wp-content/uploads/2018/01/Slide8.jpg
865,72,0.8,0.2,18.7,Mangga Indramayu,https://asset.kompas.com/crops/oO0XncIXQSUeIA_Uc4k1_y9V5gM=/0x44:1000x711/750x500/data/photo/2022/06/18/62ad5b3acadca.jpg
866,56,0.4,0.2,14.6,Mangga Kopek,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/25/8e436ae5-3754-4c1b-a211-f2c8b50b86f1.jpg
867,86,0.7,0.5,19.8,Mangga kwini segar,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/11/22/5c712852-cd55-4c17-9515-f47bdfb1bf7f.jpg
868,133,1,0.1,32.1,Mangga manalagi segar,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/11/12/71d9b8e5-1a32-465e-bcc6-0be9e8113e4a.jpg
869,59,0.5,0.4,15.1,Mangga Muda,https://img-cdn.medkomtek.com/5gj7IKgzhEym6vd4Wf0Bvzqak4I=/0x0/smart/filters:quality(75):strip_icc():format(webp)/article/BT9WysgDcGiXjX7j0PkI5/original/031876800_1606991796-shutterstock_306861815.jpg
870,52,0.7,0,12.3,Mangga segar,https://arahpantura.aboutsemarang.id/wp-content/uploads/2023/05/A6CCD5BB-60B4-46F0-87C4-A63241A9D6FC.png
871,63,0.6,0.6,15.6,Manggis,https://res.cloudinary.com/dk0z4ums3/image/upload/v1645702972/attached_image/manfaat-buah-manggis-untuk-kesehatan-yang-sayang-dilewatkan.jpg
872,720,0.6,81,0.4,Margarin,https://static.republika.co.id/uploads/images/inpicture_slide/mentega-_181004053127-973.jpg
873,144,3.5,1.2,29.8,Markisa segar,https://sc04.alicdn.com/kf/U9a58688525d24e25a10c656a5b19874cy.jpg
874,217,2.5,1,49.6,Markisa squash,https://asset-a.grid.id/crop/0x0:0x0/x/photo/2021/02/16/resep-squash-markisa-mint-minum-20210216051340.jpg
875,104,1.2,0.5,23.7,Markisa squash BD,https://asset-a.grid.id/crop/0x0:0x0/x/photo/2021/02/16/resep-squash-markisa-mint-minum-20210216051340.jpg
876,265.3,4.7,5.5,49.3,Martabak  manis,https://tasteofnusa.com/wp-content/uploads/2022/03/martabak-manis-12-720x720.jpg
877,153,4.5,4.2,24.3,Martabak india,https://i0.wp.com/resepkoki.id/wp-content/uploads/2022/08/Resep-Martabak-Kari.jpg?fit=996%2C1328&ssl=1
878,278,5.1,8.6,45,Martabak mesir,https://www.resepkuerenyah.com/wp-content/uploads/2016/11/45.-resep-martabak-mesir.jpg
879,200,8.9,5.1,29.5,"Martabak Telur ",https://www.masakapahariini.com/wp-content/uploads/2020/10/Martabak-Telor-Bayam.jpg
880,369,2.1,7,74.1,Masekat,https://img-global.cpcdn.com/recipes/af253cf910c76d69/1200x630cq70/photo.jpg
881,90,1.2,0.1,21.1,Matoa segar,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/3/9/ac2bbe27-dd14-46dc-947f-98a9b16b0be6.jpg
882,276,0,0.1,71,Melase,https://s0.bukalapak.com/img/57164672241/large/data.jpeg
883,66,5,0.7,13.3,Melinjo,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,w_640/v1571737858/tgrthwihqglldjcu0ptw.jpg"
884,37,0.6,0.4,7.8,Melon segar,https://asset.kompas.com/crops/6GJGDA9CwVlnWtfhcImRgwyoj3Y=/0x0:1811x1207/750x500/data/photo/2022/09/22/632c0d9940fcd.jpg
885,322,55.8,2,22.7,Menjangan daging dendeng mentah,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/9/1/c86b6e83-7b8f-4d90-a900-faf92e7afcbb.jpg
886,725,0.5,81.6,1.4,Mentega,https://res.cloudinary.com/dk0z4ums3/image/upload/v1643714477/attached_image/waspadai-bahaya-mentega-karena-mengandung-lemak-jenuh.jpg
887,65,1.7,0.2,16.1,Menteng,https://cdn.idntimes.com/content-images/community/2019/06/img-20190616-231022-b1184a09c11ecdd83465d09708483513_600x400.jpg
888,359,11.5,6.8,64.4,Merica,https://akcdn.detik.net.id/community/media/visual/2019/12/10/c78ea524-99d4-42ec-b2d7-5d8b498aa18a_43.jpeg?w=250&q=
889,88,0.6,3.3,14,Mi basah,https://lzd-img-global.slatic.net/g/ff/kf/S32cbc99669db47d09a0603d5b5340a676.jpg_720x720q80.jpg_.webp
890,71,0.2,0.8,15.9,Mi golosor,https://img.okezone.com/content/2021/04/18/301/2396626/mie-glosor-takjil-khas-bogor-yang-cuma-bisa-dicicipi-saat-ramadan-nC8fwT950l.jpg
891,339,10,1.7,6.3,Mi kering,https://www.basoyen.com/wp-content/uploads/2020/07/markus-winkler-57EDibTULBw-unsplash-600x600.jpg
892,113,3,3.2,18.1,Mie aceh rebus,https://resepkoki.id/wp-content/uploads/2021/03/Resep-Mie-Aceh.jpg
893,102,6.2,3.9,10.5,Mie ayam,https://awsimages.detik.net.id/community/media/visual/2022/10/12/resep-mie-ayam-kecap_43.jpeg?w=1200
894,114,5.3,3,16.4,Mie bakso,https://upload.wikimedia.org/wikipedia/commons/a/a9/Indonesian_bakso%2C_with_noodle_and_bean_sprouts%2C_April_2018_%2803%29.jpg
895,86,0.6,3.3,14,Mie basah,https://www.suarasurabaya.net/wp-content/uploads/2015/12/kk163583_clip10.jpg
896,353,0.3,0,88,Mie Bendo,https://img-global.cpcdn.com/recipes/bdd43198a013a918/680x482cq70/mie-lethekmie-bendo-goreng-foto-resep-utama.jpg
897,102,3,2.1,17.8,Mie celon,https://nilaigizi.com/assets/images/produk/produk_1538367850.jpg
898,468,7.6,20.4,62.4,"Mie Goreng ",https://kbu-cdn.com/dk/wp-content/uploads/mie-goreng-korea.jpg
899,337,7.9,11.8,50,Mie kering,https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2022/10/13/1236905540.jpg
900,105,5.9,4.9,9.4,Mie pangsit basah,https://sweetrip.id/wp-content/uploads/2020/08/bakmisibos_116436440_1141684466204653_5039711773118966116_n.jpg
901,190,0.2,0.4,46.5,Mie Sagu,https://o-cdn-cas.sirclocdn.com/parenting/images/mie_sagu_goreng.width-800.format-webp.webp
902,902,0,100,0,Minyak Hati Hiu (Eulamia),https://i0.wp.com/bogor-today.com/wp-content/uploads/2022/01/minyak-ikan-hiu.jpeg
903,902,0,100,0,Minyak Ikan,https://cdn0-production-images-kly.akamaized.net/KulMk8pE4MUFW9NwVOhQU_zDI_U=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2753245/original/059475000_1552803824-capsule-1079838_960_720.jpg
904,902,0,100,0,Minyak Kacang Tanah,https://nilaigizi.com/assets/images/produk/produk_1535871426.jpg
905,883,0,99.9,0,Minyak kedelai,https://res.cloudinary.com/dk0z4ums3/image/upload/v1678151337/attached_image/minyak-kedelai-ketahui-6-manfaatnya-untuk-kesehatan.jpg
906,870,1,98,0,Minyak Kelapa,https://res.cloudinary.com/dk0z4ums3/image/upload/v1619511406/attached_image/Manfaat-Minyak-Kelapa-Bagi-Kesehatan-dan-Kecantikan.jpg
907,902,0,100,0,Minyak Kelapa Sawit,https://res.cloudinary.com/dk0z4ums3/image/upload/v1619512031/attached_image/mengenal-manfaat-kelapa-sawit-dan-bahayanya.jpg
908,902,0,100,0,Minyak Wijen,https://imgx.parapuan.co/crop/0x0:0x0/x/photo/2022/03/10/minyak-wijenjpg-20220310033229.jpg
909,884,0,100,0,Minyak Zaitun,https://faktualnews.co/images/2020/07/ilustrasi-minyak-zaitun-2.jpg
910,345,8.5,2.2,78,Misoa,https://i0.wp.com/resepkoki.id/wp-content/uploads/2017/01/Resep-Misoa-goreng.jpg?fit=1896%2C1920&ssl=1
911,218,0.8,16,50.2,"Misro ",https://resepkoki.id/wp-content/uploads/2016/03/Resep-Misro.jpg
912,128,8,10,1.3,Moon tahu,https://asset.kompas.com/crops/6euVEo-wAGx89LIBbuVHsBls00g=/3x0:700x465/750x500/data/photo/2021/02/26/60389a2ca08d2.jpg
913,33,2.3,0.5,4.7,Mostarda metan -sawi,https://1.bp.blogspot.com/-Z49IVx92C3Q/YPTZ76m0s4I/AAAAAAAAE7A/YqyhcefD4AsQ1AuLNA-G-fEMDUUKjKJ1gCLcBGAsYHQ/s1200/mostarda-planta-1200x900.jpg
914,330,17.8,23.4,12.1,Mujahir acar kuning masakan,https://img-global.cpcdn.com/recipes/8bebe8ed6c7b4f07/680x482cq70/ikan-mujair-acar-kuning-foto-resep-utama.jpg
915,478,38.3,33.9,5.1,Naan maran sapi masakan,https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing
916,52,0.4,0.2,13.7,Nanas,https://awsimages.detik.net.id/community/media/visual/2022/07/04/diet-nanas-bikin-bb-turun-1-kg-seminggu-apa-aman-untuk-kesehatan-3.jpeg?w=682
917,58,0.7,0.2,13.3,Nanas palembang segar,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/7/9df0b092-1dcd-422f-9551-cd3f8edd56c5.jpg
918,165,4.2,0.1,36.7,Nangka biji,https://awsimages.detik.net.id/community/media/visual/2020/11/13/olahan-biji-nangka-yang-enak-dan-murah-meriah-1.jpeg?w=700&q=90
919,106,1.2,0.3,27.6,Nangka masak di pohon,https://asset.kompas.com/crops/vAJZIAE0JnVJOvig_kTUk1moh84=/0x53:1000x720/750x500/data/photo/2020/12/26/5fe6f33006f3c.jpg
920,51,2,0.4,11.3,Nangka Muda,https://sahabatdapur.com/wp-content/uploads/2015/08/nangka-muda-foto-istimewa.jpg
921,180,3,0.3,39.8,Nasi,https://asset.kompas.com/crops/V8z5REsWvqpu4CxKPWl_Ukg7CNI=/151x100:1349x898/780x390/data/photo/2022/01/08/61d9973b79cbd.jpg
922,149,2.8,0.4,32.5,Nasi beras merah,https://www.masakapahariini.com/wp-content/uploads/2019/11/nasi-tim-beras-merah.jpg
923,192,3.8,8.8,24.4,Nasi gemuk,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Nasi_Gmk.jpg/1200px-Nasi_Gmk.jpg
924,276,3.2,3.2,30.2,"Nasi Goreng ",https://asset.kompas.com/crops/2RnTJZK6E9ABjS_1qmItNjI1hls=/0x0:5760x3840/750x500/data/photo/2023/02/14/63eb12fb840da.jpg
925,190,4.7,7.5,26,Nasi gurih,https://www.frisianflag.com/storage/app/media/uploaded-files/nasi-uduk-betawi.jpg
926,357,8.8,0.5,79.5,Nasi jagung,https://tokohinspiratif.id/wp-content/uploads/2019/03/WhatsApp-Image-2019-03-25-at-16.10.19-1280x640.jpeg
927,207,3.5,5,37.1,Nasi minyak,https://upload.wikimedia.org/wikipedia/commons/c/c0/Nasi_Minyak_Palembang_1.jpg
928,155,10.3,4.2,19.1,Nasi rames,https://o-cdn-cas.sirclocdn.com/parenting/images/nasi-rames.width-800.format-webp.webp
929,120,2.4,0.4,26,Nasi tim,https://www.masakapahariini.com/wp-content/uploads/2022/08/cara-membuat-nasi-tim-ayam-sayuran-mpasi.jpg
930,253.3,4.3,21,11.7,"Nasi Uduk ",https://img.kurio.network/P1Obhh7cenTadrAZ6Hc_XPjaVws=/1200x1200/filters:quality(80)/https://kurio-img.kurioapps.com/21/09/01/53606332-ec0c-478c-add9-78815b5cc658.jpe
931,196,14.5,8.3,15.9,Nasu likku masakan,https://cdn-2.tstatic.net/makassar/foto/bank/images/nasu-likku-wajo.jpg
932,600,14,41.7,42,"Noga Kacang Tanah ",https://t-2.tstatic.net/priangan/foto/bank/images/Noga-Suuk.jpg
933,387,5.3,7.6,74.3,Nopia spesial,https://images.tokopedia.net/img/cache/700/VqbcmM/2022/11/16/4db2f8bc-bb3d-4e95-a679-b13c5b5c0faf.jpg
934,9,2.1,6,7.1,Olah-olah,https://img-global.cpcdn.com/recipes/45ba2643fc906c09/680x482cq70/olah-olah-foto-resep-utama.jpg
935,187,13,6,22.6,Oncom,https://asset.kompas.com/crops/TJ76EsKIghwcoD2Dkv7GrHGa_x4=/0x9:1000x675/750x500/data/photo/2020/08/04/5f2959f90ed39.jpg
936,376,14.9,6,65.7,Oncom ampas kacang hijau,79282965_4a911ce8-9d69-4db9-98c3-9efe78d49d24_724_724 (700×700) (tokopedia.net)
937,363.3,19.3,19.3,40.3,"Oncom Goreng ",https://t-2.tstatic.net/medan/foto/bank/images/Resep-Oncom-Goreng-Tepung.jpg
938,284,12,14.4,13.6,"Oncom Hitam Goreng ",https://images.tokopedia.net/img/cache/700/product-1/2019/10/10/79282965/79282965_4a911ce8-9d69-4db9-98c3-9efe78d49d24_724_724
939,306.7,9,18,27,"Oncom Hitam Goreng bertepung ",https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2022/07/19/2363852219.png
940,351,11,5.3,65.9,Oncom kacang hijau + singkong,https://golali.id/wp-content/uploads/2023/02/Oncom-760x473.jpg
941,132,12.7,3.8,13.7,Oncom Kacang Tanah pepes,https://t-2.tstatic.net/palembang/foto/bank/images/oncom_20170407_152823.jpg
942,187,13,6,22.6,Oncom Kedele,https://asset.kompas.com/crops/h4_WZ8GncmYCpLRv-hrfwyr0_AQ=/0x0:1000x667/750x500/data/photo/2020/08/04/5f295a4cc469c.jpg
943,368,6.8,32,13.2,"Oncom Merah Goreng ",https://asset.kompas.com/crops/h4_WZ8GncmYCpLRv-hrfwyr0_AQ=/0x0:1000x667/750x500/data/photo/2020/08/04/5f295a4cc469c.jpg
944,320,7.3,18.7,31,"Oncom Merah Goreng bertepung ",https://kbu-cdn.com/dk/wp-content/uploads/oncom-goreng.jpg
945,40,2,2,3,"Oncom Merah Sayur (tumis) ",https://cdn.idntimes.com/content-images/community/2022/02/img-20220215-221041-46e2f5aecb68d33317c733fcbbadfb19-3b67f78530f06dc0bb76ba7e4c795a5a_600x400.jpg
946,76,5.2,1.8,10.6,Oncom pepes,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/sasefoto/original/33239_pepes-oncom-teri.jpg
947,288.6,8.3,8.9,44.3,"Onde-onde ",https://www.masakapahariini.com/wp-content/uploads/2020/10/resep-onde-onde.jpg
948,115,1.5,6,14,"Ongol-ongol ",https://blog.tokowahab.com/wp-content/uploads/2020/01/Resep-Ongol-Ongol.jpg
949,111,0.3,2.7,21.2,Ongol-ongol sagu,https://img-global.cpcdn.com/recipes/c2a7ee1d87669ccd/680x482cq70/ongol-ongol-sagu-foto-resep-utama.jpg
950,940,36,42,104,"Opak Singkong ",https://cf.shopee.co.id/file/f10cd2d5ad4812daf630547293706737
951,117,13.7,5,4.3,Oramu ninahu ndawa olaho masakan,https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing
952,125,10.4,8.6,0.8,Otak,https://asset.kompas.com/crops/Zb2CWR9vmVrUUr6v372o4SJ8gs0=/0x0:1000x667/750x500/data/photo/2021/07/18/60f3913f44be3.jpg
953,351,0.9,0.9,84.9,Oyek,https://asset-a.grid.id/crop/0x0:0x0/780x800/photo/bobofoto/original/20348_nasi-oyek.JPG
954,342,2.3,0.1,83.1,Oyek (dari singkong),https://asset-a.grid.id/crop/0x0:0x0/780x800/photo/bobofoto/original/20348_nasi-oyek.JPG
955,77,3.5,4.6,5.4,Paku hinela wulelenggapaya,https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing
956,494,7.5,36.4,40.1,Pala biji,https://res.cloudinary.com/dk0z4ums3/image/upload/v1670897868/attached_image/biji-pala-ketahui-kandungan-nutrisi-dan-manfaatnya-bagi-kesehatan.jpg
957,42,0.3,0.2,10.9,Pala daging,https://res.cloudinary.com/dk0z4ums3/image/upload/v1672648028/attached_image/buah-pala-dan-manfaatnya-bagi-kesehatan.jpg
958,460,28.5,35.2,7.2,Paniki masak santan masakan,https://img-global.cpcdn.com/recipes/0435c98a0facbd6b/680x482cq70/ayam-paniki-kuah-santan-daun-kemangi-foto-resep-utama.jpg
959,133.8,3,1.6,27,"Papais ",https://cdn-brilio-net.akamaized.net/news/2022/02/15/222989/1667876-1000xauto-resep-papais-pisang.jpg
960,61,0.2,0.1,14.9,Papeda,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Papeda%2C_Kuah_Kuning%2C_Ikan_Tude_Bakar_2.jpg/1200px-Papeda%2C_Kuah_Kuning%2C_Ikan_Tude_Bakar_2.jpg
961,87,10.5,2.5,5.5,Parede baleh masakan,"https://cdn.yummy.co.id/content-images/images/20200815/2YZZLlB1Zbu1u15lVU5vD8BzPnocXd9x-31353937343730313934d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp"
962,29,1.1,0.3,6.6,Paria (Pare),https://img-cdn.medkomtek.com/X4BJRDfL_8HS_c5aJtsuyssrYzc=/730x411/smart/filters:quality(75):strip_icc():format(webp)/article/QvEjQFs7tywQmPo2gqqRk/original/046665800_1514452569-5-Manfaat-Tak-Terduga-dari-Pare-By-jiangdi-shutterstock_280759094.jpg
963,16,0.8,0.2,3.4,Paria Putih kukus,https://img-global.cpcdn.com/recipes/a97ee086d880b66f/680x482cq70/chao-gu-kua-pare-putih-isi-telur-tofu-kukus-foto-resep-utama.jpg
964,19,1,0.4,3.6,Paria putih segar,https://images.tokopedia.net/img/cache/700/product-1/2019/12/3/3052608/3052608_77a86b88-9b60-4b1c-a386-e34233b36223_393_393.jpg
965,307,4.5,13.3,42.4,Pastel,https://img-global.cpcdn.com/recipes/66d15fa15c092e35/1200x630cq70/photo.jpg
966,362,0.5,0.3,86.9,Pati Singkong (tapioka),https://img.my-best.id/content_section/beforehand_tips/4e0654064c1f4f6c6f82ca43010f122e.jpg?ixlib=rails-4.3.1&q=70&lossless=0&w=690&fit=max&s=a3da0b23fcedeb9e0f0e9f86034c1225
967,23,1.8,0.3,4.5,Pe-Cay,https://img-global.cpcdn.com/recipes/b41cd819ef249758/680x482cq70/sayur-pecay-sawi-putih-cah-tahu-foto-resep-utama.jpg
968,156,28,4,0,Peda Ikan Banjar,https://laz-img-sg.alicdn.com/p/f2d44f9c00473cc712dd7572f10001ba.jpg
969,75,2.5,2.8,10,Pelecing kangkung,https://awsimages.detik.net.id/community/media/visual/2021/11/30/resep-plecing-kangkung-khas-lombok_43.jpeg?w=1200
970,219,19.7,13.6,4.4,Pelepah manuk masakan,https://cdn2.tstatic.net/tribunnewswiki/foto/bank/images/Ilustrasi-pelepah-manuk-khas-NTT2.jpg
971,162,4.9,3,27.8,Pempek adaan,https://asset.kompas.com/crops/ZCo2_DcJAXGslXbYIM3Zv4nCzsA=/0x41:1000x708/750x500/data/photo/2021/03/01/603c1e79dd9d3.jpg
972,156,4.2,1.4,31.6,Pempek belida,https://storage.hpaindonesia.net:8215/assets/71fe72e0c41bc168b875616e063f59fe/a5ef8b002a65c712f64b2d7df37c80c5.jpg
973,152,4.5,2.3,28.2,Pempek kapal selam,https://blog.duniamasak.com/wp-content/uploads/image2-1024x1024.jpeg
974,211,12.3,6.1,26.6,Pempek kelesan,https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/halloseleb/2020/11/Pempek-1.png
975,243,5.2,7.3,39.1,Pempek kulit,https://img.kurio.network/qccsgXHXu9eyYhL6WTN-KoaY8xE=/1200x1200/filters:quality(80)/https://kurio-img.kurioapps.com/20/06/05/40ff5973-31a7-407f-be12-b3d3af335023.jpg
976,173,7.2,1.2,33.4,Pempek tenggiri,https://s0.bukalapak.com/uploads/content_attachment/fd3107d582c4f80e5448ada5/original/foto_utama_pempek_2.jpg
977,372,7.8,36.3,3.5,Pencok lele masakan,https://img-global.cpcdn.com/recipes/385569312441e99f/680x482cq70/pencok-lele-foto-resep-utama.jpg
978,174,13.1,12.2,2.2,Penyu serapah masakan,https://fastly.4sqi.net/img/general/600x600/OCEUQQy60QPea6xF6nBfPDNzanEyT-n5j4BPRiR6IoM.jpg
979,19,0.6,0.1,3.9,Pepare ular segar,https://m.andrafarm.com/_andra_farm/gambar_kelompok/a078.jpg
980,275,11.6,11.6,30.2,Pepaya lodeh,https://img-global.cpcdn.com/recipes/5355bb65be878c54/680x482cq70/lodeh-pepaya-muda-foto-resep-utama.jpg
